timestamp,machine_id,running,cycles_in_30min,avg_power_kw,oil_temp_C,nozzle_temp_C,injection_pressure_bar,defect_rate,shift
2025-01-24 09:00:00,M07,True,43,38.41,50.8,224.0,98.0,0.0018,夜班
2025-01-24 09:30:00,M07,True,13,59.67,63.1,247.4,71.5,0.0125,白班
2025-01-24 10:00:00,M07,True,32,26.95,48.3,241.4,113.9,0.0026,白班
2025-01-24 10:30:00,M07,True,49,49.06,50.6,192.3,140.1,0.0051,晚班
2025-01-24 11:00:00,M07,True,29,21.26,51.0,195.7,176.9,0.008,夜班
2025-01-24 11:30:00,M07,True,58,40.0,46.0,265.7,82.0,0.0088,晚班
2025-01-24 12:00:00,M07,True,10,16.14,45.5,226.9,66.4,0.0064,白班
2025-01-24 12:30:00,M07,True,22,44.24,48.8,208.3,99.8,0.0202,夜班
2025-01-24 13:00:00,M07,True,28,45.19,56.6,189.0,64.7,0.024,晚班
2025-01-24 13:30:00,M07,True,33,29.31,45.9,269.9,62.6,0.0181,夜班
2025-01-24 14:00:00,M07,True,8,35.07,62.8,240.5,161.0,0.021,夜班
2025-01-24 14:30:00,M07,True,9,39.61,59.2,254.4,110.5,0.0177,夜班
2025-01-24 15:00:00,M07,True,20,35.05,52.9,255.4,154.3,0.0021,晚班
2025-01-24 15:30:00,M07,True,16,28.55,57.4,250.2,60.3,0.0059,夜班
2025-01-24 16:00:00,M07,True,59,44.71,64.6,276.5,75.9,0.0036,白班
2025-01-24 16:30:00,M07,True,59,14.29,47.7,192.2,87.4,0.0111,夜班
2025-01-24 17:00:00,M07,True,32,15.99,51.9,244.0,85.7,0.0231,晚班
2025-01-24 17:30:00,M07,True,11,20.98,47.9,245.2,126.1,0.0075,夜班
2025-01-24 18:00:00,M07,True,37,44.07,48.3,228.6,62.9,0.0078,夜班
2025-01-24 18:30:00,M07,True,22,29.36,60.6,236.2,98.5,0.0109,夜班
2025-01-24 19:00:00,M07,False,0,0.8,29.0,34.5,0,0,晚班
2025-01-24 19:30:00,M07,True,30,12.83,55.4,199.3,68.0,0.0062,晚班
2025-01-24 20:00:00,M07,True,39,41.38,63.4,235.1,175.2,0.018,白班
2025-01-24 20:30:00,M07,True,18,41.13,43.8,272.7,139.7,0.012,晚班
2025-01-24 21:00:00,M07,True,11,56.72,59.2,245.0,91.8,0.0207,晚班
2025-01-24 21:30:00,M07,True,29,40.63,52.7,228.5,100.2,0.0232,夜班
2025-01-24 22:00:00,M07,True,28,25.26,52.7,246.6,129.5,0.016,晚班
2025-01-24 22:30:00,M07,False,0,2.38,30.3,33.3,0,0,夜班
2025-01-24 23:00:00,M07,False,0,1.46,31.6,33.7,0,0,白班
2025-01-24 23:30:00,M07,True,13,55.28,45.1,251.1,152.6,0.0171,夜班
2025-01-24 00:00:00,M08,True,29,51.92,55.1,222.7,169.6,0.0037,白班
2025-01-24 00:30:00,M08,True,26,33.61,61.9,267.5,99.9,0.0084,夜班
2025-01-24 01:00:00,M08,True,23,12.18,56.8,237.1,89.5,0.0161,夜班
2025-01-24 01:30:00,M08,True,30,13.94,64.7,196.2,97.1,0.0245,白班
2025-01-24 02:00:00,M08,True,42,49.67,51.1,236.9,98.6,0.0222,晚班
2025-01-24 02:30:00,M08,True,27,26.01,47.0,185.9,147.6,0.003,夜班
2025-01-24 03:00:00,M08,True,20,42.25,42.2,193.7,76.6,0.0193,夜班
2025-01-24 03:30:00,M08,True,35,49.33,51.2,198.0,96.3,0.0105,晚班
2025-01-24 04:00:00,M08,True,57,11.7,58.0,239.9,107.8,0.0068,夜班
2025-01-24 04:30:00,M08,True,58,18.13,47.8,272.1,65.6,0.0092,夜班
2025-01-24 05:00:00,M08,True,9,33.59,42.7,190.0,138.3,0.0186,晚班
2025-01-24 05:30:00,M08,True,25,12.42,44.9,200.5,86.9,0.0151,夜班
2025-01-24 06:00:00,M08,True,12,40.4,61.9,205.0,88.0,0.0169,白班
2025-01-24 06:30:00,M08,True,31,21.17,51.4,205.1,160.2,0.0078,白班
2025-01-24 07:00:00,M08,True,9,21.96,59.6,198.3,95.5,0.021,晚班
2025-01-24 07:30:00,M08,True,26,37.89,62.1,213.0,141.3,0.0233,晚班
2025-01-24 08:00:00,M08,True,15,26.05,55.2,186.3,131.6,0.0032,晚班
2025-01-24 08:30:00,M08,True,8,35.7,43.6,219.5,172.0,0.0107,晚班
2025-01-24 09:00:00,M08,True,14,59.61,51.5,202.2,146.2,0.0221,白班
2025-01-24 09:30:00,M08,False,0,1.65,32.5,34.4,0,0,晚班
2025-01-24 10:00:00,M08,True,13,28.52,59.5,226.8,99.9,0.0222,夜班
2025-01-24 10:30:00,M08,True,31,44.88,64.4,244.1,177.9,0.0217,白班
2025-01-24 11:00:00,M08,True,39,13.27,45.5,265.8,124.4,0.0147,夜班
2025-01-24 11:30:00,M08,True,8,19.98,48.9,260.3,155.5,0.0053,晚班
2025-01-24 12:00:00,M08,True,49,59.13,44.5,204.2,173.6,0.0033,白班
2025-01-24 12:30:00,M08,True,48,49.7,51.0,268.2,174.6,0.0179,白班
2025-01-24 13:00:00,M08,True,37,58.48,42.9,268.6,136.2,0.0159,夜班
2025-01-24 13:30:00,M08,True,48,15.16,49.3,251.8,167.4,0.0099,白班
2025-01-24 14:00:00,M08,True,25,14.01,49.0,182.0,100.4,0.0142,夜班
2025-01-24 14:30:00,M08,True,39,27.03,63.2,254.3,75.5,0.015,白班
2025-01-24 15:00:00,M08,True,32,60.6,46.7,197.3,75.8,0.0211,夜班
2025-01-24 15:30:00,M08,True,29,36.28,56.0,185.9,170.9,0.0064,晚班
2025-01-24 16:00:00,M08,False,0,1.15,37.3,32.4,0,0,白班
2025-01-24 16:30:00,M08,False,0,2.14,32.6,31.1,0,0,夜班
2025-01-24 17:00:00,M08,True,48,13.5,51.7,238.8,155.2,0.0068,白班
2025-01-24 17:30:00,M08,True,8,17.37,46.0,277.9,75.0,0.0172,白班
2025-01-24 18:00:00,M08,True,33,37.88,57.4,182.8,153.0,0.0088,夜班
2025-01-24 18:30:00,M08,True,21,27.39,46.7,278.3,111.6,0.0015,晚班
2025-01-24 19:00:00,M08,True,28,40.45,43.2,236.1,86.6,0.007,白班
2025-01-24 19:30:00,M08,True,27,17.84,60.3,181.9,95.0,0.0193,晚班
2025-01-24 20:00:00,M08,True,27,59.79,52.2,273.9,137.0,0.0187,晚班
2025-01-24 20:30:00,M08,True,52,26.63,62.9,180.8,135.2,0.0096,夜班
2025-01-24 21:00:00,M08,True,45,26.59,54.0,247.7,96.2,0.0128,夜班
2025-01-24 21:30:00,M08,True,60,20.14,45.9,232.4,131.3,0.0212,夜班
2025-01-24 22:00:00,M08,True,46,57.05,56.9,216.2,122.6,0.0096,晚班
2025-01-24 22:30:00,M08,True,47,37.44,42.1,211.7,149.0,0.0236,夜班
2025-01-24 23:00:00,M08,True,31,55.55,44.7,233.1,129.4,0.0221,夜班
2025-01-24 23:30:00,M08,True,32,18.98,56.6,241.3,80.7,0.0115,夜班
2025-01-24 00:00:00,M09,True,35,71.18,60.3,240.2,146.1,0.0057,晚班
2025-01-24 00:30:00,M09,True,36,37.56,55.4,250.9,160.7,0.0236,夜班
2025-01-24 01:00:00,M09,True,55,52.1,44.7,199.4,166.8,0.0027,夜班
2025-01-24 01:30:00,M09,True,56,22.27,59.9,262.2,100.1,0.0146,白班
2025-01-24 02:00:00,M09,True,32,68.64,59.5,266.1,120.0,0.0102,晚班
2025-01-24 02:30:00,M09,True,23,57.6,49.2,250.4,107.2,0.0084,夜班
2025-01-24 03:00:00,M09,True,24,16.32,42.4,212.5,148.2,0.0039,夜班
2025-01-24 03:30:00,M09,True,43,49.38,48.6,253.6,159.9,0.013,晚班
2025-01-24 04:00:00,M09,True,34,20.35,46.9,246.1,142.0,0.0165,白班
2025-01-24 04:30:00,M09,True,27,29.26,45.1,241.9,89.1,0.0018,夜班
2025-01-24 05:00:00,M09,True,31,41.76,49.4,258.4,92.0,0.0104,夜班
2025-01-24 05:30:00,M09,True,49,59.46,47.5,220.9,61.3,0.0221,白班
2025-01-24 06:00:00,M09,True,38,31.83,61.2,186.6,111.4,0.009,晚班
2025-01-24 06:30:00,M09,False,0,1.16,34.6,28.3,0,0,夜班
2025-01-24 07:00:00,M09,True,24,23.78,48.9,268.7,103.2,0.0151,白班
2025-01-24 07:30:00,M09,True,32,13.53,42.8,201.3,75.1,0.0237,晚班
2025-01-24 08:00:00,M09,True,37,28.02,43.3,226.8,75.2,0.007,晚班
2025-01-24 08:30:00,M09,True,44,44.15,57.4,228.5,61.7,0.015,晚班
2025-01-24 09:00:00,M09,True,53,23.94,51.7,218.9,135.8,0.0135,白班
2025-01-24 09:30:00,M09,True,25,16.08,46.5,230.2,179.8,0.0249,晚班
2025-01-24 10:00:00,M09,True,12,35.71,42.8,250.0,103.4,0.0115,晚班
2025-01-24 10:30:00,M09,True,42,14.36,61.0,264.0,132.9,0.0015,夜班
2025-01-24 11:00:00,M09,True,40,55.98,43.0,253.6,111.2,0.02,晚班
2025-01-24 11:30:00,M09,False,0,1.57,34.8,30.7,0,0,夜班
2025-01-24 12:00:00,M09,True,56,59.48,61.8,214.9,93.5,0.0232,白班
2025-01-24 12:30:00,M09,True,16,20.74,63.7,270.0,155.3,0.004,白班
2025-01-24 13:00:00,M09,True,17,56.45,47.7,200.7,142.6,0.0201,晚班
2025-01-24 13:30:00,M09,True,44,16.24,57.3,226.0,60.4,0.0146,晚班
2025-01-24 14:00:00,M09,True,49,71.9,63.2,277.1,159.7,0.0099,晚班
2025-01-24 14:30:00,M09,True,50,53.04,42.3,217.3,70.4,0.0224,晚班
2025-01-24 15:00:00,M09,True,27,54.61,48.4,205.2,173.8,0.017,白班
2025-01-24 15:30:00,M09,False,0,0.8,37.9,33.3,0,0,晚班
2025-01-24 16:00:00,M09,False,0,1.74,33.8,34.3,0,0,白班
2025-01-24 16:30:00,M09,True,30,67.9,64.2,229.7,136.3,0.0199,夜班
2025-01-24 17:00:00,M09,True,17,57.54,51.0,205.6,79.6,0.0011,白班
2025-01-24 17:30:00,M09,False,0,1.87,32.7,33.3,0,0,晚班
2025-01-24 18:00:00,M09,True,14,64.9,61.5,228.2,73.7,0.0131,晚班
2025-01-24 18:30:00,M09,True,60,15.24,58.5,182.7,79.0,0.0239,夜班
2025-01-24 19:00:00,M09,True,21,27.97,54.3,251.7,164.8,0.0185,夜班
2025-01-24 19:30:00,M09,True,15,23.92,48.4,194.6,102.1,0.0075,晚班
2025-01-24 20:00:00,M09,True,60,32.03,59.0,212.5,75.8,0.013,白班
2025-01-24 20:30:00,M09,True,9,55.29,46.6,248.0,69.2,0.0062,白班
2025-01-24 21:00:00,M09,True,35,65.0,60.4,262.4,82.4,0.0147,晚班
2025-01-24 21:30:00,M09,False,0,1.58,32.1,30.9,0,0,白班
2025-01-24 22:00:00,M09,True,24,70.22,60.2,249.3,92.0,0.0019,晚班
2025-01-24 22:30:00,M09,True,57,34.44,48.7,207.2,65.6,0.0063,晚班
2025-01-24 23:00:00,M09,True,19,14.73,57.1,261.9,134.8,0.0112,白班
2025-01-24 23:30:00,M09,True,25,23.67,63.1,198.3,131.4,0.0155,晚班
2025-01-24 00:00:00,M10,True,48,37.13,61.9,183.3,73.7,0.0085,夜班
2025-01-24 00:30:00,M10,True,18,24.82,47.1,219.3,77.7,0.004,白班
2025-01-24 01:00:00,M10,True,52,13.64,43.4,225.3,162.7,0.0157,晚班
2025-01-24 01:30:00,M10,True,11,45.64,59.8,235.4,66.1,0.0159,夜班
2025-01-24 02:00:00,M10,False,0,1.69,36.6,32.7,0,0,白班
2025-01-24 02:30:00,M10,True,32,13.93,52.1,263.5,78.6,0.0032,白班
2025-01-24 03:00:00,M10,True,22,18.38,61.4,210.7,118.0,0.0222,白班
2025-01-24 03:30:00,M10,True,48,18.26,60.2,226.9,158.5,0.0083,晚班
2025-01-24 04:00:00,M10,False,0,1.76,34.8,28.3,0,0,夜班
2025-01-24 04:30:00,M10,True,40,27.69,46.3,270.3,133.4,0.0046,白班
2025-01-24 05:00:00,M10,True,15,63.75,62.0,223.6,176.7,0.0134,白班
2025-01-24 05:30:00,M10,True,49,70.43,64.5,188.2,68.1,0.0073,白班
2025-01-24 06:00:00,M10,True,44,38.64,48.0,232.8,89.5,0.0229,夜班
2025-01-24 06:30:00,M10,True,25,35.67,53.2,192.3,66.7,0.0074,白班
2025-01-24 07:00:00,M10,False,0,1.32,28.1,34.0,0,0,夜班
2025-01-24 07:30:00,M10,True,27,41.75,56.9,182.9,173.6,0.0056,晚班
2025-01-24 08:00:00,M10,True,30,68.61,44.7,232.5,73.0,0.0123,白班
2025-01-24 08:30:00,M10,True,36,35.01,47.9,224.6,80.3,0.0118,晚班
2025-01-24 09:00:00,M10,True,53,16.55,48.6,237.8,127.6,0.0154,晚班
2025-01-24 09:30:00,M10,True,50,63.78,53.0,238.1,91.4,0.0247,夜班
2025-01-24 10:00:00,M10,True,9,18.32,43.6,194.4,173.0,0.0086,白班
2025-01-24 10:30:00,M10,False,0,1.5,37.2,33.6,0,0,晚班
2025-01-24 11:00:00,M10,True,50,28.73,56.8,234.9,135.4,0.0148,晚班
2025-01-24 11:30:00,M10,True,43,41.35,63.7,279.4,140.6,0.0131,白班
2025-01-24 12:00:00,M10,False,0,1.6,37.2,34.3,0,0,白班
2025-01-24 12:30:00,M10,True,13,17.49,54.0,240.7,68.6,0.0055,夜班
2025-01-24 13:00:00,M10,False,0,2.17,36.3,33.5,0,0,晚班
2025-01-24 13:30:00,M10,True,23,30.69,57.8,189.6,174.5,0.0012,晚班
2025-01-24 14:00:00,M10,True,60,47.31,51.0,205.2,171.9,0.0124,白班
2025-01-24 14:30:00,M10,True,16,33.47,47.9,264.7,162.8,0.0179,晚班
2025-01-24 15:00:00,M10,True,58,26.31,47.4,274.0,151.5,0.0225,白班
2025-01-24 15:30:00,M10,True,24,55.76,62.9,247.7,63.7,0.0183,夜班
2025-01-24 16:00:00,M10,True,31,39.41,42.6,194.3,143.9,0.0043,白班
2025-01-24 16:30:00,M10,True,51,20.33,45.1,224.7,137.2,0.0126,晚班
2025-01-24 17:00:00,M10,True,57,33.62,64.3,181.7,95.8,0.0161,夜班
2025-01-24 17:30:00,M10,True,27,14.96,52.1,234.1,121.9,0.0096,夜班
2025-01-24 18:00:00,M10,True,20,15.48,61.9,207.8,78.7,0.0024,白班
2025-01-24 18:30:00,M10,False,0,1.67,36.4,29.6,0,0,夜班
2025-01-24 19:00:00,M10,True,55,52.75,63.3,279.4,125.3,0.0177,晚班
2025-01-24 19:30:00,M10,True,40,65.62,46.6,193.6,165.3,0.0092,白班
2025-01-24 20:00:00,M10,True,20,38.77,47.9,239.5,118.2,0.0127,晚班
2025-01-24 20:30:00,M10,False,0,0.95,36.2,32.6,0,0,夜班
2025-01-24 21:00:00,M10,False,0,2.35,36.1,31.9,0,0,夜班
2025-01-24 21:30:00,M10,True,43,30.21,57.2,254.0,161.0,0.0202,夜班
2025-01-24 22:00:00,M10,True,26,47.78,50.4,225.7,68.6,0.0141,晚班
2025-01-24 22:30:00,M10,False,0,2.05,31.4,31.8,0,0,白班
2025-01-24 23:00:00,M10,True,44,65.81,54.1,180.5,146.1,0.0045,白班
2025-01-24 23:30:00,M10,True,47,43.33,61.3,257.8,60.6,0.016,白班
2025-01-24 00:00:00,M11,False,0,0.82,29.1,28.1,0,0,晚班
2025-01-24 00:30:00,M11,True,34,53.62,64.0,201.7,166.2,0.0066,夜班
2025-01-24 01:00:00,M11,True,39,52.7,60.4,270.5,73.1,0.0228,晚班
2025-01-24 01:30:00,M11,True,53,69.37,42.2,260.4,140.8,0.0242,白班
2025-01-24 02:00:00,M11,True,56,40.85,44.8,218.6,145.1,0.0235,白班
2025-01-24 02:30:00,M11,True,44,59.05,54.5,232.7,84.5,0.0017,白班
2025-01-24 03:00:00,M11,True,26,28.08,63.1,228.3,151.0,0.0044,白班
2025-01-24 03:30:00,M11,True,34,48.63,42.4,206.6,138.7,0.0212,白班
2025-01-24 04:00:00,M11,True,15,15.83,57.2,213.5,115.7,0.0028,夜班
2025-01-24 04:30:00,M11,True,31,28.91,43.0,208.0,158.4,0.0133,夜班
2025-01-24 05:00:00,M11,True,58,52.58,54.7,270.9,170.9,0.008,白班
2025-01-24 05:30:00,M11,False,0,2.35,37.0,33.7,0,0,晚班
2025-01-24 06:00:00,M11,True,21,40.46,62.4,197.5,96.8,0.0235,夜班
2025-01-24 06:30:00,M11,True,44,23.35,54.8,215.2,173.8,0.0191,晚班
2025-01-24 07:00:00,M11,True,59,21.33,64.7,236.5,88.3,0.0246,晚班
2025-01-24 07:30:00,M11,True,19,47.45,43.4,213.9,70.6,0.0247,夜班
2025-01-24 08:00:00,M11,True,35,64.02,51.4,250.6,92.4,0.0178,夜班
2025-01-24 08:30:00,M11,True,60,15.58,55.2,216.5,173.3,0.0033,夜班
2025-01-24 09:00:00,M11,True,58,35.28,58.7,256.3,161.8,0.0039,夜班
2025-01-24 09:30:00,M11,True,53,24.97,62.2,248.1,88.3,0.0152,晚班
2025-01-24 10:00:00,M11,True,13,23.06,52.1,235.9,144.5,0.0077,白班
2025-01-24 10:30:00,M11,True,31,20.32,52.6,191.1,133.4,0.0189,晚班
2025-01-24 11:00:00,M11,True,22,26.02,52.5,261.7,76.2,0.0057,白班
2025-01-24 11:30:00,M11,True,25,70.25,45.3,197.3,134.7,0.0219,晚班
2025-01-24 12:00:00,M11,True,37,19.43,45.3,249.8,112.9,0.0195,晚班
2025-01-24 12:30:00,M11,True,38,43.65,42.9,217.8,158.0,0.0192,夜班
2025-01-24 13:00:00,M11,True,50,22.97,63.8,233.5,167.8,0.0054,夜班
2025-01-24 13:30:00,M11,True,24,46.84,52.7,267.0,129.4,0.0085,夜班
2025-01-24 14:00:00,M11,True,60,19.23,64.1,232.1,109.7,0.0083,晚班
2025-01-24 14:30:00,M11,True,41,71.87,43.6,236.5,134.8,0.0023,夜班
2025-01-24 15:00:00,M11,True,29,22.74,62.4,266.2,167.4,0.0081,晚班
2025-01-24 15:30:00,M11,True,57,68.96,50.1,277.3,166.8,0.0207,夜班
2025-01-24 16:00:00,M11,True,34,41.33,46.7,202.8,162.7,0.0177,夜班
2025-01-24 16:30:00,M11,True,27,45.53,50.8,215.7,81.5,0.0219,晚班
2025-01-24 17:00:00,M11,True,51,20.07,45.0,183.6,98.1,0.0015,夜班
2025-01-24 17:30:00,M11,True,31,18.93,45.5,257.1,132.2,0.0231,白班
2025-01-24 18:00:00,M11,True,55,36.31,54.6,216.6,82.5,0.009,晚班
2025-01-24 18:30:00,M11,False,0,2.03,30.7,34.0,0,0,夜班
2025-01-24 19:00:00,M11,True,22,32.21,48.5,274.2,137.2,0.0193,夜班
2025-01-24 19:30:00,M11,True,39,55.9,64.2,274.1,151.1,0.0082,白班
2025-01-24 20:00:00,M11,True,47,18.72,63.5,184.8,169.5,0.0197,夜班
2025-01-24 20:30:00,M11,True,24,67.18,50.6,227.3,71.3,0.0017,夜班
2025-01-24 21:00:00,M11,True,49,23.2,61.5,219.9,64.7,0.0229,白班
2025-01-24 21:30:00,M11,True,13,42.97,44.6,196.2,78.3,0.003,晚班
2025-01-24 22:00:00,M11,True,44,56.18,52.3,183.5,114.0,0.0177,夜班
2025-01-24 22:30:00,M11,True,47,55.34,58.9,197.9,100.5,0.0191,晚班
2025-01-24 23:00:00,M11,True,11,14.57,53.8,246.9,85.7,0.005,夜班
2025-01-24 23:30:00,M11,True,48,57.96,59.7,267.9,87.7,0.0088,晚班
2025-01-24 00:00:00,M12,True,50,75.22,50.6,234.0,65.2,0.0186,白班
2025-01-24 00:30:00,M12,False,0,1.78,37.3,32.3,0,0,夜班
2025-01-24 01:00:00,M12,True,58,50.7,50.4,259.5,69.0,0.002,夜班
2025-01-24 01:30:00,M12,True,46,65.51,44.4,183.2,70.2,0.0172,白班
2025-01-24 02:00:00,M12,True,39,56.79,51.4,215.7,104.1,0.0018,白班
2025-01-24 02:30:00,M12,True,24,27.84,57.4,216.2,143.6,0.0041,白班
2025-01-24 03:00:00,M12,True,24,19.22,59.9,249.6,87.6,0.0036,夜班
2025-01-24 03:30:00,M12,True,18,57.24,60.2,190.4,118.7,0.0206,晚班
2025-01-24 04:00:00,M12,True,27,39.3,51.1,186.9,68.1,0.0222,晚班
2025-01-24 04:30:00,M12,True,14,23.22,50.4,242.8,60.5,0.0132,夜班
2025-01-24 05:00:00,M12,True,31,62.55,55.2,250.8,73.7,0.0045,白班
2025-01-24 05:30:00,M12,True,38,55.78,56.9,228.5,62.6,0.0056,白班
2025-01-24 06:00:00,M12,True,49,18.82,47.9,186.9,169.5,0.0184,夜班
2025-01-24 06:30:00,M12,False,0,1.07,30.7,30.1,0,0,白班
2025-01-24 07:00:00,M12,True,42,61.67,64.3,196.6,143.7,0.0245,夜班
2025-01-24 07:30:00,M12,False,0,1.89,37.4,34.9,0,0,夜班
2025-01-24 08:00:00,M12,True,18,69.61,59.3,259.0,155.1,0.0211,晚班
2025-01-24 08:30:00,M12,True,9,39.29,55.5,275.1,93.2,0.0232,夜班
2025-01-24 09:00:00,M12,True,8,56.0,55.5,273.5,98.1,0.0198,夜班
2025-01-24 09:30:00,M12,True,21,31.26,48.5,206.5,65.0,0.0059,晚班
2025-01-24 10:00:00,M12,True,31,70.2,52.7,227.2,165.7,0.0149,晚班
2025-01-24 10:30:00,M12,True,30,22.6,55.1,242.6,98.5,0.0112,白班
2025-01-24 11:00:00,M12,True,26,60.72,43.0,180.1,67.7,0.0218,白班
2025-01-24 11:30:00,M12,True,20,27.96,55.4,243.2,172.2,0.021,夜班
2025-01-24 12:00:00,M12,True,16,53.51,44.1,221.1,156.8,0.0058,晚班
2025-01-24 12:30:00,M12,False,0,0.65,28.4,29.7,0,0,白班
2025-01-24 13:00:00,M12,True,21,29.62,60.8,206.6,74.1,0.0137,夜班
2025-01-24 13:30:00,M12,True,35,54.06,51.8,202.8,151.8,0.0204,夜班
2025-01-24 14:00:00,M12,True,17,23.97,62.3,205.1,65.8,0.0223,晚班
2025-01-24 14:30:00,M12,True,42,63.28,60.4,196.1,78.5,0.0039,白班
2025-01-24 15:00:00,M12,True,12,84.47,48.3,189.4,169.7,0.0089,夜班
2025-01-24 15:30:00,M12,True,44,21.12,43.5,262.1,96.7,0.0224,晚班
2025-01-24 16:00:00,M12,True,27,86.77,44.5,180.3,116.9,0.0046,晚班
2025-01-24 16:30:00,M12,True,22,79.07,43.9,190.1,171.8,0.0034,夜班
2025-01-24 17:00:00,M12,True,58,73.91,63.8,209.3,128.6,0.0103,白班
2025-01-24 17:30:00,M12,True,48,59.05,56.2,274.5,76.6,0.0186,晚班
2025-01-24 18:00:00,M12,True,10,73.16,57.8,272.3,144.3,0.0013,白班
2025-01-24 18:30:00,M12,True,40,68.24,52.6,236.8,72.4,0.0114,夜班
2025-01-24 19:00:00,M12,True,23,70.09,48.6,256.5,113.7,0.0021,晚班
2025-01-24 19:30:00,M12,True,47,32.81,48.1,219.5,71.6,0.0229,夜班
2025-01-24 20:00:00,M12,True,45,47.01,56.7,228.7,142.8,0.0241,白班
2025-01-24 20:30:00,M12,False,0,2.32,28.3,30.2,0,0,晚班
2025-01-24 21:00:00,M12,True,37,31.23,43.3,235.4,114.2,0.0068,夜班
2025-01-24 21:30:00,M12,True,15,58.92,64.4,213.0,137.1,0.0152,夜班
2025-01-24 22:00:00,M12,False,0,0.73,34.3,32.7,0,0,白班
2025-01-24 22:30:00,M12,True,54,63.68,48.1,191.8,132.5,0.0238,夜班
2025-01-24 23:00:00,M12,True,50,20.49,52.6,273.9,82.8,0.0139,晚班
2025-01-24 23:30:00,M12,False,0,1.29,32.3,34.6,0,0,夜班
2025-01-24 00:00:00,M13,True,16,56.69,51.5,211.3,102.3,0.007,夜班
2025-01-24 00:30:00,M13,False,0,2.37,33.0,29.2,0,0,白班
2025-01-24 01:00:00,M13,True,54,41.18,45.5,221.3,64.8,0.0121,夜班
2025-01-24 01:30:00,M13,True,12,25.19,57.3,201.8,167.5,0.0205,白班
2025-01-24 02:00:00,M13,False,0,1.04,36.4,30.9,0,0,白班
2025-01-24 02:30:00,M13,False,0,1.38,35.3,29.1,0,0,晚班
2025-01-24 03:00:00,M13,True,41,44.21,47.8,211.8,162.5,0.0231,晚班
2025-01-24 03:30:00,M13,True,38,32.27,50.1,188.1,98.1,0.0245,晚班
2025-01-24 04:00:00,M13,True,19,26.19,58.3,223.8,98.6,0.0088,晚班
2025-01-24 04:30:00,M13,True,58,81.69,43.7,254.6,98.3,0.0155,晚班
2025-01-24 05:00:00,M13,True,25,50.58,48.5,245.9,119.6,0.0143,白班
2025-01-24 05:30:00,M13,False,0,2.21,32.0,31.7,0,0,白班
2025-01-24 06:00:00,M13,True,34,79.15,55.5,191.9,82.8,0.0071,晚班
2025-01-24 06:30:00,M13,True,31,50.68,63.6,262.9,154.7,0.0081,白班
2025-01-24 07:00:00,M13,True,35,24.47,61.0,252.0,67.4,0.0185,晚班
2025-01-24 07:30:00,M13,True,59,81.46,50.1,262.6,143.8,0.0027,夜班
2025-01-24 08:00:00,M13,True,56,79.49,56.0,269.8,74.4,0.0247,白班
2025-01-24 08:30:00,M13,True,38,20.74,45.0,242.1,106.4,0.0149,晚班
2025-01-24 09:00:00,M13,False,0,1.68,30.3,34.1,0,0,晚班
2025-01-24 09:30:00,M13,True,56,81.71,48.0,212.3,130.8,0.0144,晚班
2025-01-24 10:00:00,M13,False,0,1.9,29.7,32.5,0,0,夜班
2025-01-24 10:30:00,M13,True,48,49.78,60.0,225.9,116.2,0.0097,夜班
2025-01-24 11:00:00,M13,True,59,79.62,48.0,202.5,133.7,0.0101,夜班
2025-01-24 11:30:00,M13,True,45,87.46,54.2,272.9,177.3,0.0201,白班
2025-01-24 12:00:00,M13,True,29,31.72,59.1,194.2,65.0,0.0171,晚班
2025-01-24 12:30:00,M13,False,0,0.56,36.9,31.6,0,0,夜班
2025-01-24 13:00:00,M13,True,40,48.25,56.5,188.5,161.4,0.0078,白班
2025-01-24 13:30:00,M13,True,27,36.61,60.9,203.2,82.0,0.0051,晚班
2025-01-24 14:00:00,M13,False,0,0.52,33.9,34.1,0,0,晚班
2025-01-24 14:30:00,M13,True,17,55.95,57.1,274.7,65.8,0.0123,夜班
2025-01-24 15:00:00,M13,True,40,18.01,46.5,223.0,150.3,0.0082,晚班
2025-01-24 15:30:00,M13,True,12,25.41,62.2,276.7,115.8,0.0211,夜班
2025-01-24 16:00:00,M13,False,0,2.49,36.8,34.5,0,0,晚班
2025-01-24 16:30:00,M13,False,0,1.88,37.7,28.0,0,0,晚班
2025-01-24 17:00:00,M13,False,0,2.25,37.0,33.2,0,0,晚班
2025-01-24 17:30:00,M13,True,33,64.54,49.1,223.9,143.1,0.0212,白班
2025-01-24 18:00:00,M13,True,12,85.6,51.1,194.9,126.7,0.0158,晚班
2025-01-24 18:30:00,M13,True,46,39.99,64.2,273.9,93.9,0.0071,晚班
2025-01-24 19:00:00,M13,True,56,24.89,62.2,180.3,134.1,0.0081,夜班
2025-01-24 19:30:00,M13,True,26,27.94,53.0,253.5,164.6,0.0237,白班
2025-01-24 20:00:00,M13,False,0,1.86,28.8,29.4,0,0,晚班
2025-01-24 20:30:00,M13,True,55,60.31,60.8,242.9,71.6,0.0228,晚班
2025-01-24 21:00:00,M13,True,12,55.25,51.5,235.8,176.7,0.0118,晚班
2025-01-24 21:30:00,M13,True,48,83.1,42.5,218.0,107.0,0.0183,夜班
2025-01-24 22:00:00,M13,True,56,84.42,46.4,250.5,164.4,0.0051,白班
2025-01-24 22:30:00,M13,True,53,46.6,47.6,253.7,92.8,0.0132,夜班
2025-01-24 23:00:00,M13,True,45,28.19,64.5,227.0,179.1,0.0018,夜班
